gen	lnl	s0	s1	tau	alpha_r_library_1	alpha_r_library_2	alpha_r_library_3	alpha_r_library_4	spike_probability	inactive_mean	inactive_variance	active_mean_component1	active_mean_component2	active_variance_component1	active_variance_component2	weight_active	weight_within_active_component_1	weight_within_active_component_2
17370	-10322.0188	-2.0706	-0.3755	0.9022	19.161	12.26	16.1074	12.0224	0.1124	-1.8452	1.7138	2.6174	7.344	1.7138	1.7138	0.7228	0.9938	0.0062
17380	-10310.8043	-2.0063	-0.3755	0.8318	17.318	12.26	16.1074	11.1547	0.1251	-1.8927	1.7491	2.5975	7.1457	1.7491	1.7491	0.7328	0.9941	0.0059
17390	-10412.5588	-2.0267	-0.3755	0.8487	16.2107	12.26	14.6419	11.1547	0.1123	-1.877	1.6998	2.6359	7.643	1.6998	1.6998	0.7257	0.9921	0.0079
17400	-10456.2221	-1.9947	-0.3755	0.8409	16.7518	12.84	14.6419	11.4883	0.1134	-1.8315	1.6543	2.6322	7.2873	1.6543	1.6543	0.7233	0.9917	0.0083
17410	-10513.203	-1.9844	-0.3755	0.8293	16.0198	12.4775	14.6419	11.4883	0.1191	-1.7556	1.746	2.6709	7.0129	1.746	1.746	0.7314	0.9954	0.0046
17420	-10459.9873	-2.0228	-0.3658	0.8461	18.303	12.4926	14.6419	11.4883	0.112	-1.7199	1.7379	2.6895	7.5884	1.7379	1.7379	0.7271	0.9934	0.0066
17430	-10425.4332	-1.9947	-0.3676	0.8186	18.0648	12.4926	15.2993	11.4883	0.1152	-1.758	1.7608	2.6339	7.9155	1.7608	1.7608	0.7139	0.9933	0.0067
17440	-10511.6657	-2.0567	-0.3676	0.8818	18.0648	12.4926	15.1033	11.4883	0.1205	-1.8079	1.8163	2.6306	7.2145	1.8163	1.8163	0.7164	0.992	0.008
17450	-10432.9408	-2.0111	-0.3676	0.8428	18.8751	12.5965	15.1501	12.7547	0.1238	-1.8897	1.8384	2.6147	6.907	1.8384	1.8384	0.7278	0.9931	0.0069
17460	-10444.6124	-2.0297	-0.3666	0.8661	17.9985	12.5965	15.1501	11.9227	0.1361	-1.8942	1.8187	2.6166	6.6364	1.8187	1.8187	0.7325	0.991	0.009
17470	-10467.7732	-2.0382	-0.3666	0.893	17.9985	13.768	15.1501	12.5986	0.1373	-1.8655	1.6995	2.6221	7.164	1.6995	1.6995	0.7358	0.9909	0.0091
17480	-10355.6723	-2.0383	-0.3584	0.8711	19.6743	13.123	15.2241	12.5986	0.1314	-1.808	1.7431	2.6303	7.0507	1.7431	1.7431	0.7252	0.9941	0.0059
17490	-10317.0527	-2.0262	-0.3584	0.8432	19.5739	13.1435	15.2241	13.0306	0.1283	-1.9332	1.6821	2.6785	7.0561	1.6821	1.6821	0.7296	0.9934	0.0066
17500	-10391.6738	-2.0136	-0.3624	0.8455	19.5739	13.2659	17.0429	13.0306	0.1411	-1.8233	1.8058	2.6614	7.1056	1.8058	1.8058	0.7094	0.9942	0.0058
17510	-10294.4121	-2.0813	-0.3483	0.866	19.5739	13.2659	17.0429	12.3885	0.1274	-1.8819	1.8706	2.6471	7.2924	1.8706	1.8706	0.7248	0.9937	0.0063
17520	-10323.1271	-2.0824	-0.3483	0.8819	17.719	13.2659	17.0429	12.4458	0.1397	-1.8761	1.7284	2.6217	6.4031	1.7284	1.7284	0.7264	0.9889	0.0111
17530	-10423.9647	-2.0817	-0.3496	0.8707	16.9694	12.2055	14.9856	12.6564	0.1439	-1.9275	1.7449	2.6224	7.0163	1.7449	1.7449	0.7343	0.9931	0.0069
17540	-10511.2534	-2.0724	-0.3617	0.8832	16.9694	12.2055	15.3414	12.6564	0.1211	-1.8684	1.7572	2.5914	7.0258	1.7572	1.7572	0.7326	0.9922	0.0078
17550	-10427.2217	-2.0402	-0.3617	0.8675	18.4531	12.2055	17.4796	12.6564	0.1029	-1.9847	1.7572	2.6825	6.8182	1.7572	1.7572	0.7296	0.9942	0.0058
17560	-10449.2853	-2.0715	-0.3547	0.8727	18.4531	12.6648	17.2348	12.6564	0.1129	-1.8794	1.8106	2.5905	7.4125	1.8106	1.8106	0.7388	0.9905	0.0095
17570	-10455.7189	-2.0431	-0.3457	0.8428	18.648	12.4833	16.7833	12.6564	0.1103	-1.9336	1.8106	2.6084	6.8243	1.8106	1.8106	0.7258	0.9911	0.0089
17580	-10395.6862	-2.0647	-0.347	0.8794	18.5644	12.1407	16.8962	11.5849	0.1411	-1.9057	1.6913	2.6554	6.8243	1.6913	1.6913	0.7169	0.9916	0.0084
17590	-10479.6942	-2.0265	-0.3536	0.8468	18.5644	12.1407	15.0009	11.4372	0.1045	-1.8251	1.7409	2.6554	6.8219	1.7409	1.7409	0.7182	0.9902	0.0098
17600	-10454.8229	-2.0139	-0.3536	0.8327	18.5644	12.0659	15.8203	11.4372	0.1049	-1.9204	1.753	2.6296	6.3886	1.753	1.753	0.7287	0.9906	0.0094
17610	-10451.319	-2.0377	-0.3536	0.8822	18.5644	12.0659	15.8203	11.4372	0.0977	-1.8735	1.7864	2.6529	6.5056	1.7864	1.7864	0.7204	0.9922	0.0078
17620	-10448.9909	-2.0428	-0.3536	0.8584	18.5644	13.4399	15.8203	11.4372	0.1226	-1.9907	1.7982	2.6738	6.3901	1.7982	1.7982	0.7229	0.991	0.009
17630	-10374.519	-1.9926	-0.3523	0.8214	18.5644	13.4399	14.7258	13.7645	0.1272	-1.9356	1.7736	2.6515	6.7152	1.7736	1.7736	0.7455	0.993	0.007
17640	-10499.5635	-2.0068	-0.3523	0.8637	18.5644	15.347	15.6749	12.8188	0.1194	-1.8981	1.839	2.6097	7.8207	1.839	1.839	0.7389	0.9943	0.0057
17650	-10452.7098	-2.0625	-0.3495	0.8622	18.1806	15.347	15.6749	12.8188	0.1201	-1.9046	1.8017	2.6363	6.8583	1.8017	1.8017	0.7268	0.9921	0.0079
17660	-10521.8284	-2.042	-0.3663	0.8827	18.1806	15.0879	15.6749	13.6252	0.1188	-2.0111	1.8332	2.5784	7.1305	1.8332	1.8332	0.7271	0.9944	0.0056
17670	-10551.5449	-2.0151	-0.3625	0.8604	18.1806	15.085	18.2173	13.6252	0.1129	-1.9592	1.876	2.5945	6.9274	1.876	1.876	0.7362	0.9936	0.0064
17680	-10571.6327	-1.9615	-0.363	0.8125	19.2864	15.085	16.6065	13.6252	0.1218	-1.9601	2.0032	2.5927	6.6777	2.0032	2.0032	0.732	0.9915	0.0085
17690	-10451.5142	-2.0207	-0.3416	0.8303	19.2864	15.085	17.1399	13.0382	0.1325	-1.8215	1.7524	2.6589	7.2383	1.7524	1.7524	0.7183	0.9926	0.0074
17700	-10469.3059	-2.0792	-0.3416	0.87	19.2864	12.3006	17.1399	13.0382	0.1292	-1.9094	1.8299	2.6455	7.4867	1.8299	1.8299	0.7431	0.993	0.007
17710	-10564.7733	-2.113	-0.3416	0.9025	17.7188	12.3006	14.7946	11.7749	0.1076	-1.9343	1.7846	2.6459	7.5815	1.7846	1.7846	0.7426	0.9916	0.0084
17720	-10593.2267	-2.079	-0.3416	0.8646	18.3915	12.3006	14.7946	11.4343	0.1042	-1.9385	1.6983	2.6794	7.0475	1.6983	1.6983	0.7192	0.9941	0.0059
17730	-10380.594	-2.0531	-0.3623	0.863	16.6718	12.3006	17.2501	12.6666	0.1352	-1.8958	1.7614	2.6491	6.901	1.7614	1.7614	0.7226	0.9911	0.0089
17740	-10329.7569	-2.101	-0.3511	0.9033	16.6718	13.7841	16.7611	12.6666	0.1354	-1.9151	1.8223	2.6395	6.6095	1.8223	1.8223	0.7422	0.9913	0.0087
17750	-10283.2761	-2.0646	-0.3511	0.8584	16.6718	13.6761	15.9799	12.9026	0.1167	-1.8714	1.8382	2.6395	7.3703	1.8382	1.8382	0.7239	0.9951	0.0049
17760	-10420.2118	-2.0821	-0.3573	0.8674	16.6718	13.6761	16.9089	12.9026	0.1168	-1.8425	1.787	2.655	7.0127	1.787	1.787	0.734	0.9926	0.0074
17770	-10300.4	-2.1055	-0.3639	0.8845	17.6839	13.5252	16.9089	13.305	0.1125	-1.8157	1.7561	2.6484	7.0294	1.7561	1.7561	0.7244	0.993	0.007
17780	-10418.4051	-2.0919	-0.3639	0.9159	19.5709	13.5252	15.8224	13.9667	0.1308	-1.8348	1.7766	2.6679	6.5467	1.7766	1.7766	0.7199	0.9894	0.0106
17790	-10389.31	-2.0208	-0.3639	0.8459	18.9283	13.3301	15.8224	12.7669	0.1221	-1.9863	1.7237	2.6487	6.6993	1.7237	1.7237	0.7446	0.9875	0.0125
17800	-10486.4477	-2.0096	-0.3733	0.8584	18.9283	12.1991	17.1277	12.7669	0.1417	-1.9769	1.7377	2.5937	7.6728	1.7377	1.7377	0.7323	0.9895	0.0105
17810	-10490.5826	-1.9977	-0.3639	0.8141	18.7021	12.1991	16.0453	12.7669	0.1271	-1.8801	1.7499	2.6719	6.3899	1.7499	1.7499	0.7335	0.9935	0.0065
17820	-10417.1278	-2.0017	-0.3639	0.8201	18.7021	12.1991	16.0453	11.475	0.1108	-1.8448	1.7069	2.6501	7.3041	1.7069	1.7069	0.7373	0.9924	0.0076
17830	-10408.5889	-2.0452	-0.3606	0.8503	17.1608	12.1991	16.0453	11.475	0.099	-1.9245	1.7913	2.6492	8.1864	1.7913	1.7913	0.7249	0.992	0.008
17840	-10402.7168	-2.042	-0.3606	0.8615	17.2858	12.1991	16.6143	13.1171	0.1025	-1.9721	1.7641	2.7018	7.3996	1.7641	1.7641	0.7279	0.9957	0.0043
17850	-10344.3947	-2.0572	-0.3636	0.8747	19.523	12.8021	16.6143	13.1171	0.1085	-2.0032	1.7427	2.6907	7.1722	1.7427	1.7427	0.7293	0.9899	0.0101
17860	-10286.1018	-2.0971	-0.3636	0.8911	20.8654	12.5473	16.6143	13.185	0.1246	-1.8612	1.7512	2.6427	8.1357	1.7512	1.7512	0.7287	0.9942	0.0058
17870	-10336.2066	-2.0817	-0.3672	0.8775	20.7931	12.5473	16.1178	13.3321	0.1061	-1.8758	1.854	2.6707	7.3828	1.854	1.854	0.7283	0.9939	0.0061
17880	-10401.1461	-2.0534	-0.3672	0.8743	20.7931	12.5473	16.1178	13.3321	0.109	-1.8844	1.7997	2.608	7.1822	1.7997	1.7997	0.7359	0.9936	0.0064
17890	-10430.0996	-2.0555	-0.3597	0.8685	20.7931	12.5473	16.237	13.8575	0.1226	-2.0065	1.7948	2.655	6.9603	1.7948	1.7948	0.7324	0.9885	0.0115
17900	-10417.0556	-2.0443	-0.3643	0.8906	20.0813	12.5473	16.237	13.7722	0.1116	-1.8522	1.7653	2.623	6.9318	1.7653	1.7653	0.7308	0.9937	0.0063
17910	-10415.9459	-2.0312	-0.3485	0.8508	18.3426	12.5473	16.2421	13.7722	0.096	-1.8658	1.8119	2.674	7.0871	1.8119	1.8119	0.7185	0.9914	0.0086
17920	-10511.7462	-2.0583	-0.3571	0.8902	17.8308	13.7088	15.1899	13.7722	0.1045	-1.8669	1.8222	2.6153	7.8965	1.8222	1.8222	0.734	0.9925	0.0075
17930	-10525.8963	-2.0579	-0.3447	0.8906	17.8308	13.7088	15.7068	13.7722	0.1235	-1.8896	1.7115	2.6336	7.3979	1.7115	1.7115	0.7249	0.9938	0.0062
17940	-10268.3758	-2.0479	-0.3562	0.8618	19.3607	13.7088	15.7068	12.462	0.1207	-1.9317	1.8482	2.6397	7.3346	1.8482	1.8482	0.7151	0.9951	0.0049
17950	-10316.9647	-2.0458	-0.3521	0.8656	20.5783	13.7088	15.7068	12.462	0.1207	-2.0278	1.8398	2.5706	7.0584	1.8398	1.8398	0.7341	0.9914	0.0086
17960	-10260.0691	-2.053	-0.3521	0.8554	20.2824	13.7088	16.5385	13.7041	0.1292	-2.0002	1.8897	2.6324	7.4409	1.8897	1.8897	0.7378	0.9918	0.0082
17970	-10390.1032	-2.0641	-0.3507	0.8411	20.2824	13.7088	16.5385	13.7041	0.1191	-1.9066	1.8051	2.5994	7.4056	1.8051	1.8051	0.742	0.9911	0.0089
17980	-10447.4348	-2.0733	-0.3507	0.8706	20.2824	13.7088	17.2143	13.7041	0.1155	-1.9768	1.9002	2.6339	6.3227	1.9002	1.9002	0.743	0.9934	0.0066
17990	-10415.1351	-2.0525	-0.3507	0.846	18.9929	13.7088	16.8433	12.6953	0.1208	-1.9858	1.7854	2.5745	6.5978	1.7854	1.7854	0.7383	0.9866	0.0134
18000	-10568.0619	-2.0416	-0.3507	0.874	19.181	13.7088	16.8433	12.6953	0.1213	-1.8736	1.8493	2.6163	6.7534	1.8493	1.8493	0.7295	0.9883	0.0117
18010	-10436.6494	-2.0141	-0.3423	0.8258	19.181	13.7088	16.8433	12.6953	0.1176	-2.0698	1.8748	2.5655	7.802	1.8748	1.8748	0.7379	0.9927	0.0073
18020	-10520.4694	-2.096	-0.3409	0.8946	20.0654	13.1623	16.8433	12.6953	0.106	-2.0353	1.8688	2.5696	6.7344	1.8688	1.8688	0.7353	0.9928	0.0072
18030	-10499.0048	-2.0714	-0.3461	0.8865	17.8629	13.1623	16.8433	13.3029	0.1225	-1.9912	1.81	2.5806	7.6575	1.81	1.81	0.7332	0.9955	0.0045
18040	-10560.4034	-2.0496	-0.3529	0.8776	19.1572	12.3004	16.8433	13.1932	0.0906	-2.0331	1.8557	2.627	7.6872	1.8557	1.8557	0.7214	0.9943	0.0057
18050	-10439.9223	-2.037	-0.3529	0.8361	19.1572	14.6924	15.4042	13.1932	0.1106	-1.952	1.8497	2.6464	7.6708	1.8497	1.8497	0.7202	0.9957	0.0043
18060	-10574.6711	-2.0322	-0.3529	0.8203	19.1572	13.9304	15.4042	13.0516	0.1026	-1.8569	1.7674	2.6658	7.5983	1.7674	1.7674	0.7291	0.9951	0.0049
18070	-10557.2437	-2.0196	-0.3529	0.8243	17.2504	12.3928	15.4042	13.0516	0.1096	-1.8982	1.8104	2.6658	7.8016	1.8104	1.8104	0.7207	0.9946	0.0054
18080	-10560.7028	-2.0089	-0.3474	0.807	17.2504	12.3894	15.4042	12.5161	0.114	-1.8972	1.7762	2.6841	7.6058	1.7762	1.7762	0.7233	0.9955	0.0045
18090	-10568.4637	-1.9988	-0.3492	0.8409	17.2504	12.9907	15.4042	12.5161	0.1119	-1.8796	1.7797	2.6314	8.2159	1.7797	1.7797	0.7413	0.9944	0.0056
18100	-10529.8571	-2.03	-0.3503	0.8603	17.2504	13.4538	15.4042	11.8511	0.127	-1.9206	1.7057	2.6353	6.3418	1.7057	1.7057	0.7295	0.9855	0.0145
18110	-10508.0187	-1.9909	-0.3503	0.8177	17.2504	12.5379	14.2023	11.8511	0.1165	-1.7503	1.7284	2.6627	6.9935	1.7284	1.7284	0.7243	0.992	0.008
18120	-10589.9554	-2.035	-0.3503	0.8303	17.2504	12.5379	15.2665	11.8511	0.1034	-1.8071	1.7482	2.6256	7.7449	1.7482	1.7482	0.7244	0.9917	0.0083
18130	-10458.5413	-2.0034	-0.3503	0.8204	17.2504	12.5379	15.2665	11.8511	0.1174	-1.9041	1.8161	2.6496	6.5728	1.8161	1.8161	0.72	0.9904	0.0096
18140	-10494.6626	-1.9959	-0.3503	0.8013	18.9897	12.5379	15.2094	11.6525	0.1101	-1.8101	1.7191	2.6256	6.7065	1.7191	1.7191	0.7246	0.9905	0.0095
18150	-10528.2829	-2.0542	-0.3456	0.8445	18.9897	12.4351	15.2094	11.6525	0.0819	-1.8671	1.755	2.6286	7.0448	1.755	1.755	0.7319	0.991	0.009
18160	-10563.6922	-2.0083	-0.347	0.8187	18.9897	12.4351	15.2094	11.6525	0.0982	-1.9224	1.8241	2.658	7.0764	1.8241	1.8241	0.7307	0.9948	0.0052
18170	-10582.7105	-2.0544	-0.3621	0.8769	18.9897	12.4521	15.0872	12.1305	0.0982	-1.8897	1.8337	2.669	6.891	1.8337	1.8337	0.7158	0.9928	0.0072
18180	-10361.6247	-2.0821	-0.3632	0.8907	19.4425	14.773	15.0872	12.1305	0.1063	-1.899	1.8247	2.6297	6.5666	1.8247	1.8247	0.7047	0.9936	0.0064
18190	-10329.3485	-2.0637	-0.3574	0.8844	19.4425	13.7274	16.9793	13.3196	0.1271	-1.9727	1.7365	2.5967	6.9281	1.7365	1.7365	0.7284	0.9928	0.0072
18200	-10391.9287	-2.0343	-0.3692	0.8479	19.4425	12.9197	16.9793	13.3196	0.1178	-1.9389	1.7236	2.6542	7.1222	1.7236	1.7236	0.7255	0.9912	0.0088
18210	-10410.7623	-2.0048	-0.3692	0.8312	19.4425	12.7011	16.9793	12.0499	0.1191	-1.817	1.6969	2.683	7.3341	1.6969	1.6969	0.7301	0.9953	0.0047
18220	-10393.9454	-2.0204	-0.3627	0.8459	19.4425	12.7011	15.4173	13.0888	0.1253	-1.8265	1.6767	2.689	7.0097	1.6767	1.6767	0.7171	0.9929	0.0071
18230	-10409.0725	-1.9416	-0.3627	0.7938	19.461	13.6939	17.5166	12.0874	0.1248	-1.8839	1.6854	2.6267	6.7905	1.6854	1.6854	0.7203	0.9897	0.0103
18240	-10400.9621	-1.9526	-0.3689	0.8059	19.461	13.0378	17.5166	12.0874	0.1084	-1.9001	1.7752	2.586	6.8099	1.7752	1.7752	0.7245	0.9931	0.0069
18250	-10517.1733	-1.957	-0.3681	0.7979	19.461	12.9847	16.58	12.0874	0.13	-1.8163	1.729	2.6724	6.5703	1.729	1.729	0.7244	0.9921	0.0079
18260	-10557.423	-1.942	-0.367	0.7999	19.461	12.9847	16.58	12.0874	0.1286	-1.9458	1.7137	2.6462	7.0903	1.7137	1.7137	0.7237	0.9915	0.0085
18270	-10531.8516	-1.9435	-0.3634	0.8238	19.461	12.9847	16.5938	12.0874	0.1367	-1.9043	1.7027	2.5906	6.9878	1.7027	1.7027	0.7339	0.9879	0.0121
18280	-10530.1777	-1.9628	-0.3633	0.8165	19.461	12.9847	16.5938	12.0674	0.1357	-1.8241	1.6787	2.5892	6.9417	1.6787	1.6787	0.7328	0.9911	0.0089
18290	-10572.3631	-1.9184	-0.3662	0.7782	18.5474	14.1849	16.5938	12.0674	0.1252	-1.7819	1.6946	2.6741	7.0577	1.6946	1.6946	0.7313	0.9912	0.0088
18300	-10514.516	-1.9912	-0.3676	0.8395	18.5474	13.118	16.5938	12.0674	0.1188	-1.8559	1.6967	2.6587	6.9596	1.6967	1.6967	0.7231	0.9913	0.0087
18310	-10519.3116	-2.0041	-0.3676	0.8384	18.5474	13.118	16.5938	12.0317	0.1037	-1.9273	1.7372	2.6363	6.7567	1.7372	1.7372	0.7251	0.9896	0.0104
18320	-10551.7543	-1.9886	-0.3676	0.8264	18.5474	13.118	14.7903	12.6903	0.1246	-1.8151	1.7885	2.6584	7.8213	1.7885	1.7885	0.7278	0.9943	0.0057
18330	-10546.8998	-1.9795	-0.3676	0.8298	18.5474	13.2171	14.496	12.374	0.122	-1.8145	1.7319	2.6325	7.9877	1.7319	1.7319	0.7146	0.9934	0.0066
18340	-10503.372	-1.961	-0.3676	0.8109	17.9422	13.2171	14.496	12.374	0.1179	-1.7901	1.6746	2.6876	7.712	1.6746	1.6746	0.7165	0.9942	0.0058
18350	-10639.8402	-1.9123	-0.374	0.8105	17.9422	13.2171	16.7962	12.374	0.1209	-1.7423	1.7351	2.6289	6.8406	1.7351	1.7351	0.7229	0.9925	0.0075
18360	-10604.3958	-1.9597	-0.374	0.8419	17.9422	11.5844	15.7356	12.374	0.1273	-1.8665	1.7793	2.6514	7.19	1.7793	1.7793	0.729	0.9931	0.0069
18370	-10530.932	-1.9834	-0.374	0.8661	17.1493	11.5844	16.1314	12.6564	0.109	-1.7909	1.7266	2.6354	6.0835	1.7266	1.7266	0.7212	0.9864	0.0136
18380	-10488.17	-1.9832	-0.3794	0.8426	16.8334	13.2378	16.1314	12.8506	0.1011	-1.7793	1.7401	2.6145	6.4365	1.7401	1.7401	0.7359	0.9914	0.0086
18390	-10484.4029	-1.9657	-0.3794	0.8312	16.8334	13.2378	16.1314	12.0369	0.1342	-1.8573	1.7013	2.6901	6.8385	1.7013	1.7013	0.7152	0.9922	0.0078
18400	-10447.4593	-1.989	-0.3633	0.8286	16.8334	13.2378	16.1314	12.0369	0.1338	-1.7581	1.7153	2.6704	6.9318	1.7153	1.7153	0.7175	0.989	0.011
18410	-10488.4798	-1.9966	-0.3648	0.8079	19.6962	13.2378	15.0321	12.0369	0.1229	-1.7974	1.829	2.6526	6.7704	1.829	1.829	0.7283	0.988	0.012
18420	-10523.7318	-1.9966	-0.3648	0.8138	17.3126	13.2378	15.0321	12.0369	0.1061	-1.8968	1.793	2.6608	6.6109	1.793	1.793	0.7163	0.9911	0.0089
18430	-10550.2865	-1.9952	-0.3509	0.8097	17.3126	12.6525	14.6845	12.0369	0.1054	-1.9636	1.7875	2.6694	6.7801	1.7875	1.7875	0.7189	0.9911	0.0089
18440	-10564.7597	-2.0604	-0.3463	0.857	17.3126	12.7285	14.584	12.0369	0.1128	-1.9321	1.8314	2.6361	6.895	1.8314	1.8314	0.7227	0.9937	0.0063
18450	-10594.15	-2.0654	-0.3463	0.8901	18.4399	11.5196	14.602	12.4332	0.1128	-1.96	1.7354	2.6515	6.6814	1.7354	1.7354	0.734	0.9941	0.0059
18460	-10435.1796	-2.0783	-0.3567	0.873	18.4399	12.361	14.602	12.4332	0.0948	-1.929	1.7723	2.6262	6.0564	1.7723	1.7723	0.7129	0.9863	0.0137
18470	-10385.0067	-2.0697	-0.3567	0.8967	18.4399	12.256	14.5118	12.4332	0.1036	-1.8994	1.8011	2.6076	6.9581	1.8011	1.8011	0.7256	0.9903	0.0097
18480	-10562.6491	-2.0862	-0.3514	0.9022	18.4399	11.5094	16.1715	12.5792	0.0968	-1.8362	1.778	2.681	7.1276	1.778	1.778	0.7298	0.9925	0.0075
18490	-10636.9723	-2.0884	-0.3514	0.8923	18.4399	11.5094	16.1715	12.3138	0.1082	-1.8719	1.7729	2.6354	7.3737	1.7729	1.7729	0.7313	0.993	0.007
18500	-10649.7479	-2.0859	-0.3527	0.9209	18.2372	11.5094	15.4165	12.6737	0.115	-1.8709	1.7772	2.6183	7.1683	1.7772	1.7772	0.7249	0.9899	0.0101
18510	-10497.0654	-2.0959	-0.3527	0.932	18.2372	12.7266	15.4165	11.502	0.1103	-1.9032	1.8328	2.6591	7.4154	1.8328	1.8328	0.7225	0.9936	0.0064
18520	-10420.5042	-2.1121	-0.3527	0.9197	18.2372	12.7266	15.4165	11.502	0.1008	-1.8964	1.7846	2.6037	7.4171	1.7846	1.7846	0.7207	0.9948	0.0052
18530	-10413.9787	-2.1618	-0.3599	0.9345	16.8608	12.7266	15.4165	12.7474	0.107	-1.8815	1.7759	2.6617	7.4621	1.7759	1.7759	0.7263	0.9935	0.0065
18540	-10449.9468	-2.0814	-0.3621	0.9025	18.2942	12.7266	15.4165	11.9009	0.1295	-1.7821	1.7975	2.6315	6.8157	1.7975	1.7975	0.7157	0.994	0.006
18550	-10461.039	-2.035	-0.3621	0.8955	17.2282	12.7266	17.267	12.2502	0.1143	-1.9928	1.7496	2.603	6.7068	1.7496	1.7496	0.7207	0.9938	0.0062
18560	-10554.8255	-2.0023	-0.3621	0.8497	17.2282	12.7266	17.267	12.2502	0.1118	-1.8703	1.81	2.6554	7.1069	1.81	1.81	0.732	0.9949	0.0051
18570	-10499.7194	-1.9881	-0.3566	0.8388	19.1351	12.7796	17.267	12.2502	0.1251	-1.8592	1.8287	2.639	6.8202	1.8287	1.8287	0.7234	0.9916	0.0084
18580	-10399.7875	-1.9863	-0.3566	0.8315	19.1351	13.2611	15.3353	12.2502	0.1371	-1.8234	1.7199	2.6559	6.8575	1.7199	1.7199	0.723	0.9909	0.0091
18590	-10444.7922	-1.977	-0.3566	0.8158	19.1351	12.5418	16.9865	12.0702	0.1278	-1.8632	1.7696	2.6453	6.9874	1.7696	1.7696	0.7291	0.9935	0.0065
18600	-10515.5391	-1.9934	-0.3512	0.8326	19.1351	12.5418	16.9865	12.0702	0.1073	-1.873	1.7415	2.6353	6.9598	1.7415	1.7415	0.7224	0.9937	0.0063
18610	-10558.0473	-2.0975	-0.3512	0.9077	19.1351	13.6147	15.8576	12.0702	0.1152	-1.836	1.7312	2.6868	7.0369	1.7312	1.7312	0.7178	0.9925	0.0075
18620	-10584.7613	-1.9903	-0.3594	0.8189	19.1351	13.6147	16.8448	12.7643	0.1234	-1.7993	1.7147	2.6668	7.2591	1.7147	1.7147	0.7096	0.993	0.007
18630	-10482.5969	-2.0515	-0.3504	0.8392	19.1351	13.2508	16.0019	13.2278	0.107	-1.8747	1.7989	2.6766	6.2925	1.7989	1.7989	0.7236	0.9939	0.0061
18640	-10580.6955	-1.9856	-0.3504	0.814	18.8699	13.2508	16.0019	11.4977	0.1063	-1.9002	1.7877	2.6251	6.8988	1.7877	1.7877	0.7276	0.9891	0.0109
18650	-10579.856	-2.0476	-0.3539	0.853	18.8699	12.8993	15.8428	11.5211	0.105	-1.979	1.7769	2.6177	6.9219	1.7769	1.7769	0.7214	0.9901	0.0099
18660	-10479.3665	-2.04	-0.3432	0.8351	17.4929	12.8993	15.5711	11.2184	0.1029	-1.8525	1.7372	2.6395	6.7732	1.7372	1.7372	0.716	0.9873	0.0127
18670	-10532.9801	-2.0332	-0.3424	0.8233	17.4929	12.8993	15.5711	12.9993	0.1168	-1.8188	1.7432	2.6675	7.155	1.7432	1.7432	0.7249	0.9941	0.0059
18680	-10484.8	-2.0238	-0.34	0.8254	17.4929	12.8993	15.5711	12.9993	0.1201	-1.9051	1.8024	2.6193	7.4072	1.8024	1.8024	0.7318	0.9965	0.0035
18690	-10488.7292	-2.0348	-0.3313	0.8242	16.3332	12.8993	15.5711	12.9993	0.1224	-1.9572	1.816	2.6327	7.3075	1.816	1.816	0.7293	0.9925	0.0075
18700	-10474.3339	-1.9913	-0.331	0.7839	17.6074	12.7663	15.5711	13.118	0.1267	-1.8245	1.7798	2.6799	7.2519	1.7798	1.7798	0.7282	0.9929	0.0071
18710	-10501.2702	-2.0544	-0.3301	0.8057	17.2918	13.0394	15.5711	13.118	0.1328	-1.8301	1.7771	2.6799	6.6796	1.7771	1.7771	0.7264	0.9927	0.0073
18720	-10470.0863	-2.0561	-0.3273	0.8238	18.0335	13.0394	15.5711	13.118	0.1098	-1.8386	1.7074	2.6486	7.0166	1.7074	1.7074	0.7088	0.991	0.009
18730	-10632.6188	-2.0343	-0.3273	0.8083	18.0335	13.0394	16.3493	11.9402	0.1145	-2.0288	1.768	2.6606	6.9482	1.768	1.768	0.7259	0.9901	0.0099
18740	-10526.089	-2.0329	-0.3205	0.821	19.1718	12.9318	16.5114	12.8503	0.1021	-1.8185	1.6656	2.6674	6.9072	1.6656	1.6656	0.7263	0.9919	0.0081
18750	-10468.6909	-2.0987	-0.3205	0.8639	18.3148	13.6607	16.5114	13.0554	0.1133	-1.7867	1.7827	2.6839	7.2655	1.7827	1.7827	0.7313	0.993	0.007
18760	-10477.9023	-2.0667	-0.3241	0.8506	19.7333	13.6452	16.7774	12.0931	0.0968	-1.817	1.7621	2.6925	7.3518	1.7621	1.7621	0.7108	0.9952	0.0048
18770	-10430.0938	-2.0695	-0.3383	0.844	17.5101	13.6452	16.7774	13.1222	0.1259	-1.8125	1.8417	2.6893	7.3272	1.8417	1.8417	0.7231	0.9949	0.0051
18780	-10525.7203	-2.0085	-0.3435	0.826	18.9125	13.6452	16.7774	13.1041	0.1188	-1.8015	1.752	2.6755	7.27	1.752	1.752	0.7133	0.992	0.008
18790	-10462.3757	-2.0892	-0.3435	0.868	18.9125	12.7887	15.3589	13.1041	0.1285	-1.7637	1.6959	2.6372	6.852	1.6959	1.6959	0.7123	0.9873	0.0127
18800	-10338.4365	-2.0876	-0.3414	0.8679	18.9516	12.7887	16.2974	13.1041	0.1312	-1.7721	1.6119	2.678	6.9448	1.6119	1.6119	0.7088	0.9908	0.0092
